8,10,6
8,12,8
10,16,8
6,12,4
6,8,6
8,10,10
6,12,6
8,10,6
6,8,6
8,10,6
8,16,6
8,10,6
10,12,6
8,16,6
8,16,6
12,12,10
6,12,4
6,8,6
6,12,4
8,12,6
6,14,4
8,12,6
8,24,6
8,10,6
6,10,6
6,8,4
8,8,8
8,10,10
8,14,8
8,8,6
10,10,6
6,8,4
6,6,6
6,8,4
6,18,6
8,18,6
10,10,8
10,10,6
8,8,8
8,10,8
6,8,6
8,14,8
6,6,4
10,8,6
8,6,6
8,10,10
8,14,4
8,10,4
6,6,4
8,20,6
8,16,6
6,8,6
8,10,8
8,18,6
6,22,6
10,12,8
10,12,6
8,12,6
14,12,8
8,8,8
6,6,6
8,14,6
6,8,6
8,12,8
6,14,4
8,8,6
12,18,10
6,12,6
8,8,8
6,16,6
8,10,8
10,16,6
10,10,10
8,12,6
8,10,6
6,10,6
6,18,6
8,8,8
6,12,4
6,8,8
6,8,6
16,12,8
6,12,4
8,14,6
16,14,14
12,18,12
8,16,6
6,10,6
8,10,6
6,16,6
6,6,6
8,10,8
8,12,6
4,6,4
8,8,6
6,6,6
6,10,4
8,12,8
8,16,6
6,6,4
8,20,6
8,20,6
12,12,6
12,14,10
8,8,6
8,12,6
8,24,6
8,14,8
10,18,6
6,10,6
8,10,6
8,8,4
6,12,6
8,10,8
6,8,6
16,18,8
4,8,4
6,8,6
6,6,6
6,18,6
10,12,8
10,8,8
8,8,8
10,12,6
8,8,8
8,8,6
10,16,6
8,8,6
6,6,4
6,16,4
8,10,8
10,22,8
10,10,6
12,22,6
6,12,6
8,12,8
8,12,12
8,18,6
6,8,6
6,14,6
10,12,6
8,10,6
12,10,6
8,10,6
8,16,12
8,10,6
10,10,6
8,10,6
8,10,6
8,8,8
10,14,6
6,16,6
8,12,4
6,12,6
6,8,6
8,8,6
6,20,4
8,12,8
8,8,8
6,22,6
10,12,8
6,14,6
6,10,6
12,16,8
6,12,6
8,18,6
6,10,4
12,24,6
6,16,6
8,20,6
6,12,6
6,8,6
10,14,10
8,10,6
6,8,6
6,16,6
6,10,6
10,12,8
8,10,6
8,18,6
4,6,4
8,8,4
6,14,6
6,12,4
8,10,8
16,16,16
6,8,4
6,14,6
6,12,4
6,8,4
8,12,6
8,10,6
8,8,8
8,14,6
8,12,8
6,12,6
8,12,6
8,18,8
14,18,12
6,8,4
8,16,8
6,16,6
8,14,6
8,10,6
8,10,6
8,12,6
8,12,6
6,12,6
10,18,12
8,10,6
8,12,6
10,10,10
8,12,6
8,10,6
6,12,4
10,12,8
10,12,8
14,10,8
6,12,6
8,20,6
8,10,6
6,12,4
8,10,6
8,20,6
6,6,6
12,10,4
18,24,10
6,10,6
8,14,10
6,10,6
8,8,6
8,16,6
8,14,4
12,12,12
6,12,4
10,14,14
6,8,4
6,8,6
10,22,6
12,10,10
10,16,8
12,12,8
6,8,6
8,10,6
4,6,4
6,14,8
12,20,6
8,12,6
16,18,10
8,18,6
6,8,6
12,8,8
8,14,6
6,18,4
10,12,8
6,10,4
6,12,4
8,12,6
6,8,6
10,16,12
8,10,6
10,16,6
6,14,4
8,12,6
10,26,8
8,8,6
12,12,12
18,22,6
8,12,6
14,14,14
10,8,8
6,12,8
16,26,6
10,10,6
10,12,6
8,8,6
6,8,4
16,14,12
8,18,6
8,14,6
6,10,6
8,8,8
10,12,6
6,10,4
6,12,6
6,10,4
8,14,6
10,10,10
8,10,6
6,12,6
8,14,6
8,16,6
10,8,4
10,16,6
8,8,8
8,24,8
8,18,6
6,8,6
6,16,4
8,8,6
8,18,6
6,8,6
6,8,6
8,22,6
8,10,8
6,8,6
10,10,10
14,24,6
18,18,12
8,16,6
8,10,6
8,8,8
6,10,6
6,8,6
8,8,6
8,16,6
12,14,12
8,12,6
8,20,6
6,8,6
8,8,8
8,24,8
8,12,6
6,12,6
10,16,8
6,6,6
10,16,10
14,14,14
10,12,6
10,16,6
6,8,6
12,18,6
8,10,8
10,12,12
12,18,8
8,10,4
8,18,8
8,8,6
16,16,16
8,14,6
10,18,10
12,12,12
10,10,6
8,8,8
8,8,8
12,14,10
8,12,6
6,8,6
14,20,6
8,10,6
8,8,6
8,14,10
8,10,6
10,12,8
6,24,6
6,8,4
6,8,4
10,8,8
8,8,8
8,18,6
8,12,8
8,10,6
8,10,8
14,24,8
8,14,8
8,6,6
10,14,8
8,14,8
8,16,6
8,10,6
10,10,10
10,12,6
8,12,6
8,8,8
10,12,12
8,18,8
6,16,6
12,14,10
8,16,6
14,14,14
8,10,8
6,10,6
8,16,8
8,10,6
6,16,6
8,10,4
14,10,6
8,14,10
6,12,8
8,10,6
6,6,4
8,14,6
8,10,6
6,10,6
8,10,6
8,6,6
6,16,4
8,18,6
8,22,6
14,14,10
10,20,10
4,8,4
10,26,10
6,8,6
4,8,4
6,14,4
8,8,6
8,14,6
8,14,6
12,14,6
10,16,10
6,10,4
8,20,8
6,16,6
8,18,6
8,10,6
6,8,6
8,10,8
8,24,8
8,10,4
6,10,4
12,28,6
12,12,12
6,10,6
6,8,4
8,16,6
6,10,8
8,12,6
6,12,4
6,12,4
6,12,4
6,14,6
6,16,4
8,10,8
6,10,6
10,10,10
6,16,6
10,10,10
6,6,6
6,12,4
12,10,10
8,10,6
8,10,8
8,16,6
6,10,6
6,10,6
10,8,8
8,14,10
8,12,4
6,8,6
8,22,8
8,14,6
8,22,6
8,10,6
10,10,8
6,6,6
10,12,8
6,8,4
4,8,4
8,18,6
12,12,12
8,18,6
8,8,6
8,10,6
10,14,10
12,14,10
8,8,8
8,10,6
6,6,6
14,14,14
8,10,6
14,12,6
6,12,6
8,12,10
8,8,6
8,8,6
8,12,6
8,10,6
6,20,6
6,10,6
12,16,8
8,8,8
8,12,10
4,12,4
10,12,8
6,8,4
20,16,10
12,12,8
6,8,4
18,20,10
8,10,6
6,22,6
8,20,6
8,8,4
4,8,4
8,8,4
6,6,6
6,6,6
6,8,6
6,10,4
14,14,12
8,8,8
6,12,6
8,10,8
12,12,12
6,6,6
8,8,8
8,12,6
14,14,14
8,8,8
8,10,8
10,22,6
10,10,10
8,16,6
8,12,6
6,14,4
8,12,8
8,14,8
12,12,12
8,14,8
10,18,6
8,14,8
10,16,8
8,12,12
6,12,4
6,8,6
8,8,8
10,14,8
8,8,8
10,12,6
8,10,6
12,16,10
8,14,8
10,10,10
8,10,6
6,12,6
8,10,6
6,12,6
8,22,6
6,8,6
8,20,8
6,10,6
6,10,6
6,14,4
6,14,6
6,8,6
6,12,6
10,14,6
18,14,14
10,10,10
8,12,8
10,16,8
8,8,6
8,14,6
6,8,4
8,18,6
8,24,6
14,10,10
10,12,6
10,10,10
14,22,6
8,10,6
8,10,8
8,16,6
6,14,6
14,22,6
14,20,12
8,30,6
8,10,6
8,8,8
8,8,6
8,8,8
10,10,10
6,8,6
8,18,6
8,14,8
8,22,6
6,10,6
6,14,6
8,8,8
8,6,4
6,6,6
10,22,6
8,8,4
8,14,8
6,8,6
8,10,6
10,18,8
6,10,6
8,8,6
8,10,10
6,12,8
6,10,6
6,6,4
10,10,8
8,10,6
8,12,6
8,24,6
6,10,6
8,8,8
16,22,12
6,12,4
6,12,6
8,10,6
6,8,4
8,16,6
12,20,6
6,6,6
8,16,10
8,8,8
8,8,8
8,6,6
10,24,8
6,14,6
6,8,4
8,12,4
6,6,6
12,12,8
4,12,4
10,8,6
8,12,10
6,10,6
8,12,6
10,14,6
6,8,6
16,12,10
8,12,6
8,16,10
6,8,4
10,10,10
8,8,8
8,20,6
6,18,6
10,10,10
10,18,8
8,18,6
8,10,4
6,10,6
10,20,6
10,12,8
8,18,6
8,18,6
6,8,6
6,16,6
8,18,8
6,8,6
6,6,6
6,8,6
6,12,4
8,14,6
6,16,6
8,18,6
8,10,8
8,12,4
12,16,8
10,10,10
8,14,6
8,8,8
8,14,6
8,14,6
10,8,4
8,10,8
12,14,10
6,20,8
8,8,6
6,12,4
8,8,8
8,12,8
6,18,6
8,24,6
8,14,6
6,8,6
8,14,6
